"","lon","lat","full_addr"
"328",-118.2505056,34.0541472,"BROAD & OREGON AVE PHILADELPHIA, PA"
"329",-87.6691962,41.8579786,"18TH & JOHNSTON STS PHILADELPHIA, PA"
"330",-75.1703161,39.919828,"2437 S BROAD ST PHILADELPHIA, PA"
"331",-75.1742552,39.9195636,"2500 S 16TH ST PHILADELPHIA, PA"
"332",-95.8512268,36.1387711,"16TH & JACKSON STS PHILADELPHIA, PA"
"333",-75.1720944,39.9200204,"2433 S 15TH ST PHILADELPHIA, PA"
"334",-122.949048,49.1999652,"22ND & RITNER STS PHILADELPHIA, PA"
"335",-75.2085688,39.9541435,"4247 LOCUST ST PHILADELPHIA, PA"
"336",-75.2114126,39.9489292,"4400 BALTIMORE AVE PHILADELPHIA, PA"
"337",-75.1948919,39.9550347,"3609 CHESTNUT ST PHILADELPHIA, PA"
"338",-95.932717,36.089763,"51ST ST & GREENWAY AVE PHILADELPHIA, PA"
"339",-75.2014366,39.9524577,"3914 LOCUST WALK PHILADELPHIA, PA"
"340",-73.9913276,40.7578775,"42ND & LUDLOW STS PHILADELPHIA, PA"
"341",-75.2070979,39.9468299,"600 S 43RD ST PHILADELPHIA, PA"
"342",-75.2024572,39.9538133,"3948 WALNUT ST PHILADELPHIA, PA"
"343",-75.2118169,39.9533386,"257 S 45TH ST PHILADELPHIA, PA"
"344",-95.985146,41.261033,"48TH & WOODLAND AVE PHILADELPHIA, PA"
"345",-75.2134922,39.9387613,"1450 S 50TH ST PHILADELPHIA, PA"
"346",-75.1978861,39.9512686,"3733 SPRUCE ST PHILADELPHIA, PA"
"347",-75.1906769,39.9530081,"3333 WALNUT ST PHILADELPHIA, PA"
"348",-75.2011037,39.9518512,"3910 IRVING ST PHILADELPHIA, PA"
"349",-75.2001674,39.9522831,"3820 LOCUST WALK PHILADELPHIA, PA"
"350",-75.1938738,39.9509138,"3417 SPRUCE ST PHILADELPHIA, PA"
"351",-95.8238602,36.1236191,"28TH & DAUPHIN STS PHILADELPHIA, PA"
"352",-118.2826601,34.0245001,"32ND & RIDGE AVE PHILADELPHIA, PA"
"353",-87.7245228,41.8441098,"26TH & YORK STS PHILADELPHIA, PA"
"354",-75.1726817,39.9939728,"2450 W SERGEANT ST PHILADELPHIA, PA"
"355",-118.2826601,34.0245001,"32ND & LEHIGH AVE PHILADELPHIA, PA"
"356",-75.1775661,39.9967363,"2808 W LEHIGH AVE PHILADELPHIA, PA"
"357",-75.176563,39.9995087,"2832 N 28TH ST PHILADELPHIA, PA"
"358",-75.1679912,39.9753773,"1999 RIDGE AVE PHILADELPHIA, PA"
"359",-75.1701109,39.9771457,"1450 N 21ST ST PHILADELPHIA, PA"
"360",-95.8238602,36.1236191,"28TH & THOMPSON STS PHILADELPHIA, PA"
"361",-75.1735536,39.9805181,"2320 CECIL B MOORE AVE PHILADELPHIA, PA"
"362",-75.172596,39.9769005,"1425 N 23RD ST PHILADELPHIA, PA"
"363",-87.7245228,41.8441098,"26TH & JEFFERSON STS PHILADELPHIA, PA"
"364",-75.1853056,39.9777576,"3000 W MASTER ST PHILADELPHIA, PA"
"365",-87.7245228,41.8441098,"26TH & THOMPSON STS PHILADELPHIA, PA"
"366",-75.1798742,39.975801,"2632 W THOMPSON ST PHILADELPHIA, PA"
"367",-95.8238602,36.1236191,"28TH & OXFORD STS PHILADELPHIA, PA"
"368",-75.1685377,39.9424148,"1525 FITZWATER ST PHILADELPHIA, PA"
"369",-75.1689025,39.9420697,"1530 FITZWATER ST PHILADELPHIA, PA"
"370",-75.1672609,39.9413845,"1427 CATHARINE ST PHILADELPHIA, PA"
"371",-75.17214,39.9404889,"1724 CHRISTIAN ST PHILADELPHIA, PA"
"372",-95.9755,36.138466,"17TH & FITZWATER STS PHILADELPHIA, PA"
"373",-75.182083,39.946975,"2501 LOMBARD ST PHILADELPHIA, PA"
"374",-96.0070724,36.1350288,"20TH & CATHARINE STS PHILADELPHIA, PA"
"375",-75.1821257,39.9412792,"2309 CARPENTER ST PHILADELPHIA, PA"
"376",-75.128178,39.9841642,"2446-48 CORAL ST PHILADELPHIA, PA"
"377",-76.727745,39.9625984,"YORK & TRENTON STS PHILADELPHIA, PA"
"378",-75.1290752,39.9787197,"2212-18 E SUSQUEHANNA AVE PHILADELPHIA, PA"
"379",-75.1258826,39.9767698,"2230 TAGGERT ST PHILADELPHIA, PA"
"380",-75.1226581,39.9743442,"2204 ARAMINGO AVE PHILADELPHIA, PA"
"381",-73.8204867,40.9985818,"EDGEMONT & HUNTINGDON STS PHILADELPHIA, PA"
"382",-75.1283399,39.9845608,"2463 EMERALD ST PHILADELPHIA, PA"
"383",-75.1246694,39.9823214,"2139 E CUMBERLAND ST PHILADELPHIA, PA"
"384",-96.3512753,42.3977074,"SERGEANT & JASPER STS PHILADELPHIA, PA"
"385",-75.1236174,39.9810206,"2301 E CUMBERLAND ST PHILADELPHIA, PA"
"386",-75.1245282,39.9774533,"2424 E YORK ST PHILADELPHIA, PA"
"387",-75.1231826,39.9794551,"2364 E CUMBERLAND ST PHILADELPHIA, PA"
"388",20.4489216,44.786568,"BELGRADE & HUNTINGDON STS PHILADELPHIA, PA"
"389",-90.0489801,35.1495343,"MEMPHIS & TUCKER STS PHILADELPHIA, PA"
"390",-75.098395,39.9926708,"ARAMINGO & LEHIGH AVES PHILADELPHIA, PA"
"391",-75.1670329,39.9836315,"1900 N 20TH ST PHILADELPHIA, PA"
"392",-95.8512268,36.1387711,"16TH & BERKS STS PHILADELPHIA, PA"
"393",-95.8512268,36.1387711,"16TH & DIAMOND STS PHILADELPHIA, PA"
"394",-95.9755,36.138466,"17TH & NORRIS STS PHILADELPHIA, PA"
"395",-75.1878251,39.9830442,"3226 CLIFFORD ST PHILADELPHIA, PA"
"396",-75.1676286,39.9839197,"1924 N WOODSTOCK ST PHILADELPHIA, PA"
"397",-95.2810567,38.9430353,"23RD & MONTGOMERY AVE PHILADELPHIA, PA"
"398",-75.1753775,39.9854648,"2500 W NORRIS ST PHILADELPHIA, PA"
"399",-75.1768366,39.9887941,"2600 W SUSQUEHANNA AVE PHILADELPHIA, PA"
"400",-97.363558,37.737476,"29TH & GLENWOOD AVE PHILADELPHIA, PA"
"401",-75.1819683,39.9557799,"30TH & BERKS STS PHILADELPHIA, PA"
"402",-73.9886664,40.7485781,"33RD & DIAMOND STS PHILADELPHIA, PA"
"403",-81.0754657,26.0485819,"25TH & DIAMOND STS PHILADELPHIA, PA"
"404",-75.1846791,39.9808686,"3017 W OXFORD ST PHILADELPHIA, PA"
"405",-75.1090421,40.0150652,"901 E CAYUGA ST PHILADELPHIA, PA"
"406",-95.712891,37.09024,"J & CAYUGA STS PHILADELPHIA, PA"
"407",-80.7325287,41.2576207,"HOWLAND & CAYUGA STS PHILADELPHIA, PA"
"408",-75.0829222,40.0337188,"CASTOR AVE & CAYUGA ST PHILADELPHIA, PA"
"409",-75.0972786,40.0097296,"1500 E HUNTING PARK AVE PHILADELPHIA, PA"
"410",-95.712891,37.09024,"L & LUZERNE STS PHILADELPHIA, PA"
"411",-94.1978578,36.3437442,"J ST & ERIE AVE PHILADELPHIA, PA"
"412",-95.712891,37.09024,"L & SEDGELY STS PHILADELPHIA, PA"
"413",-96.1860826,37.1265606,"H & TIOGA STS PHILADELPHIA, PA"
"414",-95.712891,37.09024,"J & TIOGA STS PHILADELPHIA, PA"
"415",-75.243688,39.962074,"6122 MARKET ST PHILADELPHIA, PA"
"416",-75.242867,39.9670904,"6131 VINE ST PHILADELPHIA, PA"
"417",-75.2414113,39.9705197,"520 N 61ST ST PHILADELPHIA, PA"
"418",-95.975672,36.075884,"61ST & THOMPSON STS PHILADELPHIA, PA"
"419",-95.9754614,36.2412375,"60TH & COLUMBIA AVE PHILADELPHIA, PA"
"420",-75.2414341,39.975253,"1541 N 61ST ST PHILADELPHIA, PA"
"421",-75.24338,39.97538,"6148 LANSDOWNE AVE PHILADELPHIA, PA"
"422",-95.975672,36.075884,"61ST & JEFFERSON STS PHILADELPHIA, PA"
"423",-97.3504641,38.0697795,"EDGEMORE & MEDIA STS PHILADELPHIA, PA"
"424",-75.2470401,39.9809651,"1100 N 63RD ST PHILADELPHIA, PA"
"425",-75.2455361,39.9794748,"6150 W OXFORD ST PHILADELPHIA, PA"
"426",-94.72786,39.087564,"65TH & GIRARD AVE PHILADELPHIA, PA"
"427",-94.72786,39.087564,"65TH & CALLOWHILL STS PHILADELPHIA, PA"
"428",-95.8511124,36.0644073,"68TH & LANSDOWNE AVE PHILADELPHIA, PA"
"429",-75.2517704,39.976941,"6546 LEBANON AVE PHILADELPHIA, PA"
"430",-75.2528738,39.9881582,"6376 CITY AVE PHILADELPHIA, PA"
"431",-75.2461052,39.9808479,"1101 N 63RD ST PHILADELPHIA, PA"
"432",-87.6310224,41.780916,"63RD & LANCASTER AVE PHILADELPHIA, PA"
"433",-75.2677969,39.9754325,"1625 N 76TH AVE PHILADELPHIA, PA"
"434",-75.2682317,39.9738575,"7630 WOODBINE AVE PHILADELPHIA, PA"
"435",-75.3208107,40.0022406,"HAVERFORD & WOODBINE AVES PHILADELPHIA, PA"
"436",-75.2639253,39.9821913,"7060 CITY AVE PHILADELPHIA, PA"
"437",-75.2440781,39.9768858,"1660 N 62ND ST PHILADELPHIA, PA"
"438",-75.246101,39.962881,"6237 MARKET ST PHILADELPHIA, PA"
"439",-75.2433609,39.975782,"6143 LANSDOWNE AVE PHILADELPHIA, PA"
"440",-75.0851372,40.0605365,"7236 RISING SUN AVE PHILADELPHIA, PA"
"441",-75.0872466,40.0545392,"603 LONGSHORE AVE PHILADELPHIA, PA"
"442",-75.0930006,40.0519503,"6545 RISING SUN AVE PHILADELPHIA, PA"
"443",-75.0900417,40.0483858,"6500 TABOR AVE PHILADELPHIA, PA"
"444",-97.1833475,33.1212321,"ARGYLE & ROBBINS AVE PHILADELPHIA, PA"
"445",-75.1011274,40.0455673,"6000 RISING SUN AVE PHILADELPHIA, PA"
"446",-75.1086318,40.0400646,"RISING SUN AVE & COMLY ST PHILADELPHIA, PA"
"447",-75.0998501,40.044616,"6001 COLGATE ST PHILADELPHIA, PA"
"448",-75.0896612,40.0410488,"6150 ALGON AVE PHILADELPHIA, PA"
"449",-94.7055145,37.3531085,"LANGDON & SANGER STS PHILADELPHIA, PA"
"450",-121.3114353,37.9556328,"RISING SUN & CHELTENHAM AVES PHILADELPHIA, PA"
"451",-87.6997094,30.4876954,"SUMMERDALE & GODFREY AVES PHILADELPHIA, PA"
"452",-75.1327663,40.0353551,"TABOR RD & FOULKROD ST PHILADELPHIA, PA"
"453",-75.1106509,40.0377055,"5577 N HILLCREEK DRIVE PHILADELPHIA, PA"
"454",-96.006582,36.135562,"19TH & ELLSWORTH STS PHILADELPHIA, PA"
"455",-75.1744655,39.934862,"1814 WHARTON ST PHILADELPHIA, PA"
"456",-96.0070724,36.1350288,"20TH & FEDERAL STS PHILADELPHIA, PA"
"457",-95.2810567,38.9430353,"23RD & REED STS PHILADELPHIA, PA"
"458",-75.1785464,39.9369841,"1219 S 21ST ST PHILADELPHIA, PA"
"459",-122.949048,49.1999652,"22ND & FEDERAL STS PHILADELPHIA, PA"
"460",-75.1776459,39.9338526,"1410 S 20TH ST PHILADELPHIA, PA"
"461",-75.1735645,39.9305946,"1700 FERNON ST PHILADELPHIA, PA"
"462",-75.179732,39.9331215,"2100 DICKINSON ST PHILADELPHIA, PA"
"463",-122.949048,49.1999652,"22ND & MC CLELLAN STS PHILADELPHIA, PA"
"464",-95.8238602,36.1236191,"28TH & DICKINSON STS PHILADELPHIA, PA"
"465",-87.7245228,41.8441098,"26TH & MOORE STS PHILADELPHIA, PA"
"466",-75.1870262,39.9388763,"1140-46 S 26TH ST PHILADELPHIA, PA"
"467",-75.1819683,39.9557799,"30TH & OAKFORD ST PHILADELPHIA, PA"
"468",-75.1710001,39.9329966,"1401 S 16TH ST PHILADELPHIA, PA"
"469",-75.1959405,39.9372257,"3125 REED ST PHILADELPHIA, PA"
"470",-75.1888053,39.9391053,"2707 FEDERAL ST PHILADELPHIA, PA"
"471",-75.1675345,39.9356082,"1200 S BROAD ST PHILADELPHIA, PA"
"472",-95.8512268,36.1387711,"16TH & WHARTON STS PHILADELPHIA, PA"
"473",-75.1487719,39.986866,"2265 N 10TH ST PHILADELPHIA, PA"
"474",-75.1498409,39.9890398,"2411 N 11TH ST PHILADELPHIA, PA"
"475",-75.1505107,39.9935201,"2701 N 12TH ST PHILADELPHIA, PA"
"476",-75.1473304,39.9960619,"2862 GERMANTOWN AVE PHILADELPHIA, PA"
"477",2.4350817,48.835128,"12TH & CAMBRIA STS PHILADELPHIA, PA"
"478",2.4350817,48.835128,"12TH & RUSH STS PHILADELPHIA, PA"
"479",-75.1424756,39.9885682,"2428 N FAIRHILL ST PHILADELPHIA, PA"
"480",-95.7078383,37.2231187,"8TH & CUMBERLAND STS PHILADELPHIA, PA"
"481",-75.1463409,39.9888588,"2415 GERMANTOWN AVE PHILADELPHIA, PA"
"482",-75.1467033,39.9959332,"924 W CAMBRIA ST PHILADELPHIA, PA"
"483",-75.1456821,39.9980215,"3018-A N. PERCY ST PHILADELPHIA, PA"
"484",-75.1805027,40.0114927,"3226  MC MICHAEL ST PHILADELPHIA, PA"
"485",-87.7245228,41.8441098,"26TH & ALLEGHENY AVE PHILADELPHIA, PA"
"486",-75.1688797,40.0022145,"2331 W CLEARFIELD ST PHILADELPHIA, PA"
"487",-95.88649,36.12501,"27TH & CLEARFIELD STS PHILADELPHIA, PA"
"488",-97.363558,37.737476,"29TH & CLEARFIELD STS PHILADELPHIA, PA"
"489",-75.185504,40.005543,"3416 W ALLEGHENY AVE PHILADELPHIA, PA"
"490",-75.187555,40.024929,"3001 W SCHOOL HOUSE LA PHILADELPHIA, PA"
"491",-75.1924072,40.0143017,"3501 MIDVALE AVE PHILADELPHIA, PA"
"492",-75.1875735,40.0174662,"MIDVALE AVE & CONRAD ST PHILADELPHIA, PA"
"493",-95.6353,37.026403,"RIDGE & MIDVALE AVE PHILADELPHIA, PA"
"494",-75.1971967,40.010383,"4349 RIDGE AVE PHILADELPHIA, PA"
"495",-95.7078383,37.2231187,"8TH & WOLF STS PHILADELPHIA, PA"
"496",-75.1547722,39.9159958,"2604 S 04TH ST PHILADELPHIA, PA"
"497",-75.1652215,39.9525839,"2455 S 03RD ST PHILADELPHIA, PA"
"498",-75.1635217,39.9148177,"927 JOHNSTON ST PHILADELPHIA, PA"
"499",-95.8862357,36.1355614,"2ND & SNYDER AVE PHILADELPHIA, PA"
"500",-75.1513914,39.921799,"300 SNYDER AVE PHILADELPHIA, PA"
"501",-94.5305556,37.0883333,"4TH & SNYDER STS PHILADELPHIA, PA"
"502",-75.1558191,39.9213573,"501 JACKSON ST PHILADELPHIA, PA"
"503",-94.5305556,37.0883333,"4TH & SHUNK STS PHILADELPHIA, PA"
"504",-75.1646617,39.9091912,"900 PACKER AVE PHILADELPHIA, PA"
"505",-75.1514012,39.920645,"2150 S 03RD ST PHILADELPHIA, PA"
"506",-94.5305556,37.0883333,"4TH & PORTER STS PHILADELPHIA, PA"
"507",-75.1616635,39.9193581,"830 RITNER ST-REAR PHILADELPHIA, PA"
"508",-75.1489174,39.9180097,"2349-51 S FRONT ST PHILADELPHIA, PA"
"509",-75.1589548,39.9202588,"2302 S 7TH ST PHILADELPHIA, PA"
"510",-95.9704474,36.7401768,"13TH & SHUNK STS PHILADELPHIA, PA"
"511",-75.1634191,39.926459,"1025-33 MIFFLIN ST PHILADELPHIA, PA"
"512",-118.2505056,34.0541472,"BROAD & SNYDER AVE PHILADELPHIA, PA"
"513",-95.9704474,36.7401768,"13TH & PORTER STS PHILADELPHIA, PA"
"514",-75.1656592,39.9173502,"2601 S 11TH ST PHILADELPHIA, PA"
"515",-75.1637839,39.9234251,"1030 SNYDER AVE PHILADELPHIA, PA"
"516",-75.1636334,39.9269638,"1815 S 11TH ST PHILADELPHIA, PA"
"517",-118.2505056,34.0541472,"BROAD & TASKER STS PHILADELPHIA, PA"
"518",-75.2220622,39.9203908,"6250 EASTWICK AVE PHILADELPHIA, PA"
"519",-75.2216064,39.9309384,"5701 GRAYS AVE PHILADELPHIA, PA"
"520",-75.2161007,39.9321122,"5404 GIBSON DRIVE PHILADELPHIA, PA"
"521",-75.2271062,39.9341358,"2000 S 58TH ST PHILADELPHIA, PA"
"522",-87.6310224,41.780916,"63RD & ELMWOOD AVE PHILADELPHIA, PA"
"523",-105.006261,39.814952,"64TH & PASCHALL AVE PHILADELPHIA, PA"
"524",-75.2415708,39.9221362,"6900 GREENWAY AVE PHILADELPHIA, PA"
"525",-95.8815536,36.0666275,"66TH & ELMWOOD AVE PHILADELPHIA, PA"
"526",-95.8815536,36.0666275,"66TH & CHESTER AVE PHILADELPHIA, PA"
"527",-95.8986995,36.0610123,"70TH & BUIST AVE PHILADELPHIA, PA"
"528",-95.8815536,36.0666275,"66TH & REGENT STS PHILADELPHIA, PA"
"529",-87.6258266,41.7689814,"69TH & GROVERS AVE PHILADELPHIA, PA"
"530",-75.2515065,39.8977234,"8398 LINDBERGH BLVD PHILADELPHIA, PA"
"531",-75.2402638,39.9169394,"2406 S 71ST ST PHILADELPHIA, PA"
"532",-75.2409555,39.9204652,"6942 WOODLAND AVE PHILADELPHIA, PA"
"533",-75.2437669,39.9185671,"7200 WOODLAND AVE PHILADELPHIA, PA"
"534",-75.2487137,39.9085988,"2500 S 77TH ST PHILADELPHIA, PA"
"535",-75.2402947,39.9059388,"2851 ISLAND AVE PHILADELPHIA, PA"
"536",-75.246833,39.909965,"7537 DICKENS PLACE PHILADELPHIA, PA"
"537",-87.809525,41.564207,"80TH & MARS PLACE PHILADELPHIA, PA"
"538",-75.2407624,39.9136048,"2535 S 73RD ST PHILADELPHIA, PA"
"539",-81.7390419,41.4840593,"78TH & ESTE AVE PHILADELPHIA, PA"
"540",-75.2355202,39.907039,"3049 S 74TH ST PHILADELPHIA, PA"
"541",-75.2350046,39.9108718,"7199 BRANT PLACE PHILADELPHIA, PA"
"542",-74.984689,40.0544685,"TORRESDALE & CHELTENHAM AVES PHILADELPHIA, PA"
"543",-74.984689,40.0544685,"TORRESDALE & CHELTENHAM AVE PHILADELPHIA, PA"
"544",-75.0419203,40.0266401,"TORRESDALE AVE & DEVEREAUX PHILADELPHIA, PA"
"545",-95.6164276,37.0370221,"JACKSON & VAN KIRK STS PHILADELPHIA, PA"
"546",-75.0531866,40.0206634,"6309 TORRESDALE AVE PHILADELPHIA, PA"
"547",-75.0589049,40.020608,"6101 JACKSON ST PHILADELPHIA, PA"
"548",-75.040575,40.0267906,"7001 TORRESDALE AVE PHILADELPHIA, PA"
"549",-97.6299391,27.8621285,"MAGEE & KEYSTONE STS PHILADELPHIA, PA"
"550",-75.042204,40.026755,"6934 TORRESDALE AVE PHILADELPHIA, PA"
"551",-94.59464,38.976306,"COTTMAN & TORRESDALE AVES PHILADELPHIA, PA"
"552",-75.0369059,40.0280593,"4741 FRIENDSHIP ST PHILADELPHIA, PA"
"553",-75.0606085,40.0480392,"COTTMAN AVE & ERDRICK ST PHILADELPHIA, PA"
"554",-75.0414582,40.0315295,"4343 PRINCETON AVE PHILADELPHIA, PA"
"555",-96.1831221,37.1249633,"COTTAGE & BLEIGH STS PHILADELPHIA, PA"
"556",-75.1104983,40.016557,"4501 G ST PHILADELPHIA, PA"
"557",-95.6390221,37.057223,"B & WYOMING STS PHILADELPHIA, PA"
"558",-75.1271834,40.0221684,"169 W WYOMING AVE PHILADELPHIA, PA"
"559",-75.1352959,40.0178298,"4344 N 05TH ST PHILADELPHIA, PA"
"560",-122.0705946,37.6799184,"B ST & WYOMING AVE PHILADELPHIA, PA"
"561",-75.121016,40.0204949,"238 E WYOMING AVE PHILADELPHIA, PA"
"562",-95.6163664,37.0373074,"FRONT & DUNCANNON STS PHILADELPHIA, PA"
"563",-75.166612,39.966499,"5111 N 04TH ST PHILADELPHIA, PA"
"564",-75.1151774,40.0274157,"425 E ROOSEVELT BLVD PHILADELPHIA, PA"
"565",-75.1174409,40.0305057,"401 E TABOR ROAD PHILADELPHIA, PA"
"566",-75.1174409,40.0305057,"401 E TABOR RD PHILADELPHIA, PA"
"567",-95.6390221,37.057223,"B & GALE STS PHILADELPHIA, PA"
"568",-75.1114773,40.0123288,"801 E HUNTING PARK AVE PHILADELPHIA, PA"
"569",-75.1264006,40.0329708,"200 W TABOR ROAD PHILADELPHIA, PA"
"570",-95.971602,36.748189,"5TH & TABOR RD PHILADELPHIA, PA"
"571",-75.1474463,40.0180082,"4244 OLD YORK RD PHILADELPHIA, PA"
"572",-75.1364988,40.0189565,"4417 N 06TH ST PHILADELPHIA, PA"
"573",-75.1426287,40.0164914,"1001 W HUNTING PARK AVE PHILADELPHIA, PA"
"574",-95.7111092,37.2477361,"10TH & PIKE STS PHILADELPHIA, PA"
"575",-75.1322535,40.072554,"OLD YORK RD & ONTARIO ST PHILADELPHIA, PA"
"576",-74.5747248,40.8478065,"RANDOLPH & ERIE AVE PHILADELPHIA, PA"
"577",-118.2505056,34.0541472,"BROAD & ERIE AVE PHILADELPHIA, PA"
"578",-75.1498979,40.0136916,"3949 N BROAD ST PHILADELPHIA, PA"
"579",-75.2258,39.973813,"1323 N 52ND ST PHILADELPHIA, PA"
"580",-75.220342,39.9738808,"4916 LANCASTER AVE PHILADELPHIA, PA"
"581",-75.2248282,39.9614453,"50 N 52ND ST PHILADELPHIA, PA"
"582",-75.2298399,39.9693329,"5437 WYALUSING AVE PHILADELPHIA, PA"
"583",-75.2197374,39.9584609,"4901 CHESTNUT ST PHILADELPHIA, PA"
"584",-95.985146,41.261033,"48TH & FAIRMOUNT AVE PHILADELPHIA, PA"
"585",-95.9844894,36.227253,"50TH & PARRISH STS PHILADELPHIA, PA"
"586",-75.2204286,39.964373,"400 N 50TH ST PHILADELPHIA, PA"
"587",-95.932717,36.089763,"51ST & RENO STS PHILADELPHIA, PA"
"588",-75.0678554,39.9995129,"4601 RICHMOND ST PHILADELPHIA, PA"
"589",-75.0762518,40.0067177,"2330 MARGARET ST PHILADELPHIA, PA"
"590",-75.0752044,40.0002392,"4415 ALMOND ST PHILADELPHIA, PA"
"591",-75.1065361,39.9861049,"GAUL & TIOGA STS PHILADELPHIA, PA"
"592",20.4489216,44.786568,"BELGRADE & ONTARIO STS PHILADELPHIA, PA"
"593",-75.0600893,40.0277989,"FRANKFORD AVE & ONTARIO ST PHILADELPHIA, PA"
"594",-93.1657218,32.2532134,"CASTOR & AMBER STS PHILADELPHIA, PA"
"595",-75.1064647,39.9896847,"2301 E ALLEGHENY AVE PHILADELPHIA, PA"
"596",-75.1077989,39.9942026,"E WESTMORELAND & ALMOND STS PHILADELPHIA, PA"
"597",-75.1179823,39.9934039,"KENSINGTON & CASTOR AVES PHILADELPHIA, PA"
"598",-75.1001124,39.9857045,"2645 E WESTMORELAND ST PHILADELPHIA, PA"
"599",-75.072499,39.9966265,"2843 ORTHODOX ST PHILADELPHIA, PA"
"600",-77.1330265,41.9086848,"TIOGA & GAUL STS PHILADELPHIA, PA"
"601",-75.212644,39.9472652,"4523-31 CHESTER AVE PHILADELPHIA, PA"
"602",-75.2166302,39.9526164,"4701 PINE ST PHILADELPHIA, PA"
"603",-75.2263698,39.9516457,"509 S 52ND ST PHILADELPHIA, PA"
"604",-75.2266569,39.9508277,"533 S 52ND ST PHILADELPHIA, PA"
"605",-75.2335028,39.9516241,"5501 CEDAR AVE PHILADELPHIA, PA"
"606",-87.6188868,41.809221,"47TH & LOCUST STS PHILADELPHIA, PA"
"607",-75.2137306,39.9447485,"4703 KINGSESSING AVE PHILADELPHIA, PA"
"608",-75.2207631,39.9480511,"4828 BALTIMORE AVE PHILADELPHIA, PA"
"609",-95.9845123,36.2309608,"53RD & BALTIMORE AVE PHILADELPHIA, PA"
"610",-95.9919968,36.2349205,"56TH & CHRISTIAN STS PHILADELPHIA, PA"
"611",-75.2196691,39.9481839,"4800 BALTIMORE AVE PHILADELPHIA, PA"
"612",-75.2121246,39.9558621,"4508 SANSOM ST PHILADELPHIA, PA"
"613",-75.16146,39.972544,"1510 W STILES ST PHILADELPHIA, PA"
"614",-95.8512268,36.1387711,"16TH & JEFFERSON STS PHILADELPHIA, PA"
"615",-75.1630657,39.9748339,"1628 W MASTER ST PHILADELPHIA, PA"
"616",-75.1611504,39.9774882,"1510-1514 W OXFORD ST PHILADELPHIA, PA"
"617",-87.6691962,41.8579786,"18TH & OXFORD STS PHILADELPHIA, PA"
"618",-75.1717358,39.9808211,"1710 N CROSKEY ST PHILADELPHIA, PA"
"619",-75.1790252,39.9275223,"1920 S 20TH ST PHILADELPHIA, PA"
"620",-75.186555,39.928488,"1928 POINT BREEZE AVE PHILADELPHIA, PA"
"621",-75.1898171,39.930512,"2600 MOORE ST PHILADELPHIA, PA"
"622",-75.1845879,39.9265969,"2301 SNYDER AVE PHILADELPHIA, PA"
"623",-95.2534908,38.9408536,"24TH & JACKSON STS PHILADELPHIA, PA"
"624",-75.1971153,39.9297207,"1905 VARE AVE PHILADELPHIA, PA"
"625",-75.1702437,39.926294,"1930 S BROAD ST PHILADELPHIA, PA"
"626",-75.1892058,39.925384,"2506 JACKSON ST PHILADELPHIA, PA"
"627",-75.1721921,39.9669077,"4521 N 05TH ST PHILADELPHIA, PA"
"628",-75.1394426,40.0363133,"5501 N 11TH ST PHILADELPHIA, PA"
"629",-75.1402179,40.0466458,"1300 W GODFREY AVE PHILADELPHIA, PA"
"630",-75.1322535,40.072554,"OLD YORK ROAD & LOUDEN ST PHILADELPHIA, PA"
"631",-75.1476974,40.0226887,"4541 N BROAD ST PHILADELPHIA, PA"
"632",2.4350817,48.835128,"12TH & OAKLANE AVE PHILADELPHIA, PA"
"633",-95.986055,36.14715,"10TH ST & CHEW AVE PHILADELPHIA, PA"
"634",-92.4293019,30.4997023,"OAKLANE & N 11TH ST PHILADELPHIA, PA"
"635",-75.1344257,40.0295416,"5110 N 6TH ST PHILADELPHIA, PA"
"636",-95.88656,36.15005,"9TH & LINDLEY STS PHILADELPHIA, PA"
"637",-95.7078383,37.2231187,"8TH & DUNCANNON STS PHILADELPHIA, PA"
"638",-75.1449155,40.0291088,"1301 W RUSCOMB ST PHILADELPHIA, PA"
"639",-75.1355103,40.0460138,"908 W GODFREY AVE PHILADELPHIA, PA"
"640",-75.1446418,40.0340131,"5325 OLD YORK ROAD PHILADELPHIA, PA"
"641",-105.0002242,39.7541032,"PROVIDENT & GOWEN AVE PHILADELPHIA, PA"
"642",-79.8284258,32.8323225,"MT PLEASANT & WOOLSTON AVES PHILADELPHIA, PA"
"643",-97.5247243,37.6537367,"SEDGWICK & THOURON STS PHILADELPHIA, PA"
"644",-75.1536111,40.025,"STENTON & GOWEN AVES PHILADELPHIA, PA"
"645",-105.0002242,39.7541032,"PROVIDENT & GOWEN AVES PHILADELPHIA, PA"
"646",-75.1578089,40.0727932,"7909 OGONTZ AVENUE PHILADELPHIA, PA"
"647",-75.1705905,40.0702376,"1215 E VERNON ROAD PHILADELPHIA, PA"
"648",-95.8289853,36.2636011,"76TH & OGONTZ AVE PHILADELPHIA, PA"
"649",-75.1578329,40.0710202,"7708 OGONTZ AVENUE PHILADELPHIA, PA"
"650",-75.156613,40.0694993,"7501 OGONTZ AVE PHILADELPHIA, PA"
"651",-75.154237,40.064335,"7210-12 OGONTZ AVE PHILADELPHIA, PA"
"652",-75.1670557,40.0740752,"1448 GREENWOOD AVE PHILADELPHIA, PA"
"653",-75.2182331,39.9420478,"1201 S 51ST ST PHILADELPHIA, PA"
"654",-75.2217887,39.9396032,"5300 CHESTER AVE PHILADELPHIA, PA"
"655",-75.2273043,39.9463281,"5220 WHITBY AVE PHILADELPHIA, PA"
